,id,popularity,release_date,title,vote_average,vote_count,day,month,release_year,weekday
312,2164,13.328924,1994-10-27,Stargate,6.8,942.0,27.0,10.0,1994.0,jueves
313,11395,9.665424,1994-11-10,The Santa Clause,6.3,501.0,10.0,11.0,1994.0,jueves
314,278,51.645403,1994-09-23,The Shawshank Redemption,8.5,8358.0,23.0,9.0,1994.0,viernes
315,9905,8.223026,1994-12-22,Shallow Grave,7.0,247.0,22.0,12.0,1994.0,jueves
316,87078,1.298224,1993-09-14,Suture,6.0,7.0,14.0,9.0,1993.0,martes
318,20306,5.869261,1994-09-10,Swimming with Sharks,6.7,104.0,10.0,9.0,1994.0,sábado
319,36614,1.407427,1994-07-12,The Sum of Us,6.0,21.0,12.0,7.0,1994.0,martes
320,27993,5.05806,1995-09-08,Senior Trip,5.7,23.0,8.0,9.0,1995.0,viernes
322,9067,7.602087,1995-03-31,Tank Girl,5.5,140.0,31.0,3.0,1995.0,viernes
323,9059,9.455342,1995-01-13,Tales from the Crypt: Demon Knight,6.7,96.0,13.0,1.0,1995.0,viernes
324,193,8.105708,1994-11-17,Star Trek: Generations,6.4,461.0,17.0,11.0,1994.0,jueves
325,25066,2.86007,1995-05-24,Tales from the Hood,5.4,33.0,24.0,5.0,1995.0,miércoles
326,46797,0.704204,1994-04-15,Tom & Viv,5.8,8.0,15.0,4.0,1994.0,viernes
327,12122,6.529879,1995-04-28,Village of the Damned,5.6,165.0,28.0,4.0,1995.0,viernes
328,11381,11.971318,1995-03-31,Tommy Boy,6.8,321.0,31.0,3.0,1995.0,viernes
329,32636,7.039846,1994-09-13,Vanya on 42nd Street,6.1,15.0,13.0,9.0,1994.0,martes
330,36141,2.059771,1995-04-28,The Underneath,5.6,15.0,28.0,4.0,1995.0,viernes
331,95963,0.620873,1995-02-24,The Walking Dead,6.6,4.0,24.0,2.0,1995.0,viernes
332,1587,10.3919,1993-12-17,What's Eating Gilbert Grape,7.5,943.0,17.0,12.0,1993.0,viernes
333,9271,5.188399,1995-08-04,Virtuosity,5.4,163.0,4.0,8.0,1995.0,viernes
334,2064,15.783615,1995-04-21,While You Were Sleeping,6.5,340.0,21.0,4.0,1995.0,viernes
335,19855,3.908596,1994-11-04,The War,6.3,39.0,4.0,11.0,1994.0,viernes
336,60855,0.372239,1994-09-07,Double Happiness,5.5,2.0,7.0,9.0,1994.0,miércoles
337,236,5.254847,1994-09-29,Muriel's Wedding,6.9,104.0,29.0,9.0,1994.0,jueves
338,48287,2.15805,1995-08-18,The Baby-Sitters Club,5.3,23.0,18.0,8.0,1995.0,viernes
339,3049,11.247957,1994-02-04,Ace Ventura: Pet Detective,6.4,1684.0,4.0,2.0,1994.0,viernes
340,2759,8.328596,1994-05-31,"The Adventures of Priscilla, Queen of the Desert",7.2,174.0,31.0,5.0,1994.0,martes
341,12635,2.487951,1994-04-01,Backbeat,6.2,37.0,1.0,4.0,1994.0,viernes
342,10497,11.298195,1992-09-02,Bitter Moon,7.0,115.0,2.0,9.0,1992.0,miércoles
343,11382,5.72288,1994-10-14,Bullets Over Broadway,7.0,130.0,14.0,10.0,1994.0,viernes
344,9331,7.513245,1994-08-03,Clear and Present Danger,6.4,390.0,3.0,8.0,1994.0,miércoles
345,10731,15.263829,1994-07-20,The Client,6.4,287.0,20.0,7.0,1994.0,miércoles
346,10464,6.924689,1994-08-12,"Corrina, Corrina",6.4,83.0,12.0,8.0,1994.0,viernes
347,34152,2.533022,1994-05-13,Crooklyn,6.7,31.0,13.0,5.0,1994.0,viernes
348,9495,15.799336,1994-05-11,The Crow,7.3,980.0,11.0,5.0,1994.0,miércoles
349,29973,2.583363,1994-12-02,Cobb,6.1,29.0,2.0,12.0,1994.0,viernes
350,888,15.019586,1994-05-26,The Flintstones,5.0,559.0,26.0,5.0,1994.0,jueves
351,13,48.307194,1994-07-06,Forrest Gump,8.2,8147.0,6.0,7.0,1994.0,miércoles
352,712,8.990345,1994-03-09,Four Weddings and a Funeral,6.6,654.0,9.0,3.0,1994.0,miércoles
353,16295,7.817811,1995-01-11,Higher Learning,6.4,49.0,11.0,1.0,1995.0,miércoles
354,48992,0.289295,1994-10-14,I Like It Like That,6.3,4.0,14.0,10.0,1994.0,viernes
355,10879,3.570874,1994-06-29,I Love Trouble,5.3,41.0,29.0,6.0,1994.0,miércoles
356,10660,11.272073,1994-07-29,It Could Happen to You,6.1,154.0,29.0,7.0,1994.0,viernes
357,10714,10.714235,1994-12-23,The Jungle Book,5.9,107.0,23.0,12.0,1994.0,viernes
358,41647,0.568884,1993-09-11,"The Wonderful, Horrible Life of Leni Riefenstahl",7.3,5.0,11.0,9.0,1993.0,sábado
359,8587,21.605761,1994-06-23,The Lion King,8.0,5520.0,23.0,6.0,1994.0,jueves
360,1689,5.681522,1993-12-01,Little Buddha,6.0,76.0,1.0,12.0,1993.0,miércoles
361,11596,9.860522,1994-10-13,New Nightmare,6.4,297.0,13.0,10.0,1994.0,jueves
362,854,14.13488,1994-07-29,The Mask,6.6,2550.0,29.0,7.0,1994.0,viernes
363,9359,15.050326,1994-05-20,Maverick,6.6,490.0,20.0,5.0,1994.0,viernes
364,23333,4.739054,1994-09-07,Mrs. Parker and the Vicious Circle,6.3,20.0,7.0,9.0,1994.0,miércoles
365,36593,10.587232,1994-03-18,The Naked Gun 33⅓: The Final Insult,6.4,535.0,18.0,3.0,1994.0,viernes
366,12280,4.006063,1994-03-18,The Paper,6.1,40.0,18.0,3.0,1994.0,viernes
367,2788,6.514592,1994-02-18,Reality Bites,6.5,180.0,18.0,2.0,1994.0,viernes
368,10427,5.137903,1993-07-08,Red Rock West,6.4,71.0,8.0,7.0,1993.0,jueves
369,11011,6.595255,1994-12-19,Ri¢hie Ri¢h,5.4,426.0,19.0,12.0,1994.0,lunes
370,49803,4.931565,1994-12-01,Safe Passage,4.9,7.0,1.0,12.0,1994.0,jueves
371,8987,10.511241,1994-09-30,The River Wild,6.1,214.0,30.0,9.0,1994.0,viernes
372,1637,10.859292,1994-06-09,Speed,6.8,1814.0,9.0,6.0,1994.0,jueves
373,15128,2.334226,1994-12-16,Speechless,5.5,24.0,16.0,12.0,1994.0,viernes
374,8831,8.907074,1994-09-15,Timecop,5.5,288.0,15.0,9.0,1994.0,jueves
375,36955,11.396099,1994-07-14,True Lies,6.8,1138.0,14.0,7.0,1994.0,jueves
376,10449,4.322544,1994-04-29,When a Man Loves a Woman,6.0,71.0,29.0,4.0,1994.0,viernes
377,10395,14.063845,1994-06-17,Wolf,6.0,221.0,17.0,6.0,1994.0,viernes
378,12160,9.277147,1994-06-24,Wyatt Earp,6.5,203.0,24.0,6.0,1994.0,viernes
379,40480,0.912415,1995-01-20,Bad Company,4.9,12.0,20.0,1.0,1995.0,viernes
380,52038,0.406113,1994-12-22,A Man of No Importance,6.5,2.0,22.0,12.0,1994.0,jueves
381,29444,2.504529,1994-09-15,S.F.W.,6.1,22.0,15.0,9.0,1994.0,jueves
382,26352,3.021526,1994-11-23,A Low Down Dirty Shame,6.0,31.0,23.0,11.0,1994.0,miércoles
383,39953,0.054148,1994-09-30,"Boys Life: Three Stories of Love, Lust, and Liberation",2.0,1.0,30.0,9.0,1994.0,viernes
386,22067,0.912909,1994-09-28,Jason's Lyric,5.9,9.0,28.0,9.0,1994.0,miércoles
387,18242,0.381704,1993-12-10,The Secret Adventures of Tom Thumb,7.1,8.0,10.0,12.0,1993.0,viernes
388,11667,13.58449,1994-12-22,Street Fighter,4.1,330.0,22.0,12.0,1994.0,jueves
389,32502,2.342756,1995-09-15,Coldblooded,6.7,13.0,15.0,9.0,1995.0,viernes
390,267188,0.251223,1997-12-31,Desert Winds,0.0,0.0,31.0,12.0,1997.0,miércoles
391,28732,1.108494,1995-05-13,Fall Time,6.3,6.0,13.0,5.0,1995.0,sábado
392,75555,0.268043,1995-01-20,The Fear,3.4,7.0,20.0,1.0,1995.0,viernes
393,42981,0.142357,1995-10-20,Frank and Ollie,7.5,4.0,20.0,10.0,1995.0,viernes
394,278939,0.405392,1995-10-24,Girl in the Cadillac,10.0,1.0,24.0,10.0,1995.0,martes
395,291731,0.014925,1995-05-03,Homage,0.0,0.0,3.0,5.0,1995.0,miércoles
396,226229,0.302957,1995-11-21,Mirage,4.0,1.0,21.0,11.0,1995.0,martes
397,203119,0.012456,1996-05-03,Open Season,0.0,0.0,3.0,5.0,1996.0,viernes
398,172923,0.233376,1995-05-26,Dos Crímenes,5.0,1.0,26.0,5.0,1995.0,viernes
399,316098,0.0368,1995-03-01,Brother Minister: The Assassination of Malcolm X,4.0,1.0,1.0,3.0,1995.0,miércoles
400,8011,6.866634,1994-11-29,Highlander: The Final Dimension,4.5,110.0,29.0,11.0,1994.0,martes
401,171857,0.100685,1995-02-24,Federal Hill,5.0,2.0,24.0,2.0,1995.0,viernes
402,2654,8.497643,1994-12-12,In the Mouth of Madness,7.1,307.0,12.0,12.0,1994.0,lunes
403,18069,1.888534,1994-02-25,8 Seconds,7.2,22.0,25.0,2.0,1994.0,viernes
404,19092,4.38154,1994-03-23,Above the Rim,6.7,40.0,23.0,3.0,1994.0,miércoles
405,2758,17.555909,1993-11-19,Addams Family Values,6.5,537.0,19.0,11.0,1993.0,viernes
406,38129,0.394194,1994-04-27,Martin Lawrence: You So Crazy,4.5,4.0,27.0,4.0,1994.0,miércoles
407,10436,8.013617,1993-09-17,The Age of Innocence,7.0,172.0,17.0,9.0,1993.0,viernes
408,13595,7.09232,1994-08-05,Airheads,5.8,222.0,5.0,8.0,1994.0,viernes
409,46094,1.896273,1994-01-07,The Air Up There,5.1,42.0,7.0,1.0,1994.0,viernes
410,9409,12.967239,1993-07-22,Another Stakeout,4.9,58.0,22.0,7.0,1993.0,jueves
411,11853,14.644772,1994-04-22,Bad Girls,4.6,61.0,22.0,4.0,1994.0,viernes
412,16771,1.632711,1994-07-29,Barcelona,6.6,20.0,29.0,7.0,1994.0,viernes
413,46924,2.783872,1994-05-06,Being Human,5.0,15.0,6.0,5.0,1994.0,viernes
414,11041,5.673735,1993-10-15,The Beverly Hillbillies,5.0,86.0,15.0,10.0,1993.0,viernes
415,306,11.787784,1994-05-24,Beverly Hills Cop III,5.5,445.0,24.0,5.0,1994.0,martes
416,14522,8.398845,1994-07-29,Black Beauty,6.6,68.0,29.0,7.0,1994.0,viernes
417,26203,3.00282,1994-01-26,Blink,6.3,45.0,26.0,1.0,1994.0,miércoles
418,178,13.155071,1994-07-01,Blown Away,6.0,126.0,1.0,7.0,1994.0,viernes
419,19819,6.131056,1994-02-18,Blue Chips,5.7,41.0,18.0,2.0,1994.0,viernes
420,57834,4.993829,1994-09-16,Blue Sky,6.1,28.0,16.0,9.0,1994.0,viernes
421,4722,6.559693,1993-06-09,Body Snatchers,5.8,102.0,9.0,6.0,1993.0,miércoles
422,18215,4.304224,1993-06-18,Boxing Helena,4.5,59.0,18.0,6.0,1993.0,viernes
423,1607,6.115628,1993-09-14,A Bronx Tale,7.4,447.0,14.0,9.0,1993.0,martes
424,26391,1.679042,1994-01-07,Cabin Boy,4.9,28.0,7.0,1.0,1994.0,viernes
425,117553,1.316741,1993-09-03,Calendar Girl,3.7,10.0,3.0,9.0,1993.0,viernes
426,6075,8.698509,1993-11-10,Carlito's Way,7.7,805.0,10.0,11.0,1993.0,miércoles
427,11310,8.605703,1994-06-10,City Slickers II: The Legend of Curly's Gold,4.9,103.0,10.0,6.0,1994.0,viernes
428,18658,2.724621,1994-05-06,Clean Slate,5.7,25.0,6.0,5.0,1994.0,viernes
429,9350,9.830853,1993-05-28,Cliffhanger,6.1,600.0,28.0,5.0,1993.0,viernes
430,9612,10.722729,1993-07-23,Coneheads,4.8,228.0,23.0,7.0,1993.0,viernes
431,2124,14.228963,1994-08-19,Color of Night,5.4,117.0,19.0,8.0,1994.0,viernes
432,26261,7.042878,1994-04-15,Cops & Robbersons,5.0,36.0,15.0,4.0,1994.0,viernes
433,19176,4.286279,1994-06-03,The Cowboy Way,5.1,38.0,3.0,6.0,1994.0,viernes
434,49299,2.70097,1993-11-19,Dangerous Game,5.4,9.0,19.0,11.0,1993.0,viernes
435,11566,13.696394,1993-05-07,Dave,6.3,205.0,7.0,5.0,1993.0,viernes
436,9571,6.8652,1993-09-24,Dazed and Confused,7.4,588.0,24.0,9.0,1993.0,viernes
437,9739,11.626116,1993-10-08,Demolition Man,6.4,1018.0,8.0,10.0,1993.0,viernes
438,24257,0.408159,1994-06-03,The Endless Summer 2,7.1,12.0,3.0,6.0,1994.0,viernes
439,34444,2.970724,1994-05-13,Even Cowgirls Get the Blues,4.2,29.0,13.0,5.0,1994.0,viernes
440,26141,3.555139,1993-10-29,Fatal Instinct,5.4,37.0,29.0,10.0,1993.0,viernes
442,50463,1.344876,1994-04-29,The Favor,3.3,6.0,29.0,4.0,1994.0,viernes
443,10443,9.284624,1993-10-15,Fearless,6.8,80.0,15.0,10.0,1993.0,viernes
444,20239,0.985441,1994-10-28,Fear of a Black Hat,5.8,11.0,28.0,10.0,1994.0,viernes
445,16297,2.969003,1994-04-29,With Honors,6.1,54.0,29.0,4.0,1994.0,viernes
446,18551,1.896869,1993-11-05,Flesh and Bone,6.2,22.0,5.0,11.0,1993.0,viernes
447,25440,0.409427,1994-05-13,Widows' Peak,4.3,3.0,13.0,5.0,1994.0,viernes
448,9024,8.468869,1993-10-01,For Love or Money,5.7,77.0,1.0,10.0,1993.0,viernes
449,37233,9.678367,1993-06-30,The Firm,6.6,513.0,30.0,6.0,1993.0,miércoles
450,1634,5.990572,1993-07-16,Free Willy,6.0,429.0,16.0,7.0,1993.0,viernes
451,13815,3.970215,1994-08-24,Fresh,7.6,56.0,24.0,8.0,1994.0,miércoles
452,5503,10.08937,1993-08-06,The Fugitive,7.2,1240.0,6.0,8.0,1993.0,viernes
453,35588,4.653462,1993-12-10,Geronimo: An American Legend,5.9,44.0,10.0,12.0,1993.0,viernes
454,2087,14.214403,1994-02-11,The Getaway,5.4,81.0,11.0,2.0,1994.0,viernes
455,41579,2.410545,1994-06-17,Getting Even with Dad,4.5,43.0,17.0,6.0,1994.0,viernes
456,18620,0.775898,1994-06-10,Go Fish,3.9,5.0,10.0,6.0,1994.0,viernes
457,41006,5.22583,1994-07-14,A Good Man in Africa,5.2,11.0,14.0,7.0,1994.0,jueves
458,4916,5.385108,1993-06-04,Guilty as Sin,5.6,21.0,4.0,6.0,1993.0,viernes
459,2019,7.834351,1993-08-20,Hard Target,6.1,237.0,20.0,8.0,1993.0,viernes
460,31642,4.190541,1993-12-24,Heaven & Earth,6.4,51.0,24.0,12.0,1993.0,viernes
461,9255,13.482371,1993-05-21,Hot Shots! Part Deux,6.2,463.0,21.0,5.0,1993.0,viernes
462,26271,2.138959,1995-12-08,Live Nude Girls,4.7,12.0,8.0,12.0,1995.0,viernes
463,10612,5.331753,1995-05-12,The Englishman Who Went Up a Hill But Came Down a Mountain,6.1,83.0,12.0,5.0,1995.0,viernes
464,2259,10.687795,1993-10-19,The House of the Spirits,6.7,135.0,19.0,10.0,1993.0,martes
465,16097,0.996047,1994-01-01,House Party 3,4.6,11.0,1.0,1.0,1994.0,sábado
466,11934,7.550545,1994-03-11,The Hudsucker Proxy,7.1,280.0,11.0,3.0,1994.0,viernes
467,106143,1.742974,1994-02-04,I'll Do Anything,5.7,18.0,4.0,2.0,1994.0,viernes
468,12475,6.071466,1994-08-12,In the Army Now,4.7,54.0,12.0,8.0,1994.0,viernes
469,9386,12.637158,1993-07-08,In the Line of Fire,6.8,392.0,8.0,7.0,1993.0,jueves
470,7984,7.405895,1993-12-12,In the Name of the Father,7.6,363.0,12.0,12.0,1993.0,domingo
471,59930,0.613335,1994-04-22,The Inkwell,3.9,5.0,22.0,4.0,1994.0,viernes
472,15765,14.820883,1993-06-09,What's Love Got to Do with It,6.9,75.0,9.0,6.0,1993.0,miércoles
473,31643,4.563989,1994-03-30,Jimmy Hollywood,4.6,17.0,30.0,3.0,1994.0,miércoles
474,6,5.538671,1993-10-15,Judgment Night,6.4,79.0,15.0,10.0,1993.0,viernes
475,329,8.863776,1993-06-11,Jurassic Park,7.6,4956.0,11.0,6.0,1993.0,viernes
476,10909,8.4337,1993-09-01,Kalifornia,6.5,209.0,1.0,9.0,1993.0,miércoles
477,507,4.948569,1993-10-01,Killing Zoe,6.1,111.0,1.0,10.0,1993.0,viernes
478,34024,4.375347,1993-08-20,King of the Hill,6.4,33.0,20.0,8.0,1993.0,viernes
479,29918,3.645342,1994-07-22,Lassie,6.1,54.0,22.0,7.0,1994.0,viernes
480,9593,9.434006,1993-06-18,Last Action Hero,6.1,725.0,18.0,6.0,1993.0,viernes
481,42580,6.446229,1993-06-04,Life With Mikey,5.1,24.0,4.0,6.0,1993.0,viernes
482,22317,2.913584,1994-03-11,Lightning Jack,5.7,40.0,11.0,3.0,1994.0,viernes
483,1413,6.516976,1993-09-09,M. Butterfly,6.6,35.0,9.0,9.0,1993.0,jueves
484,12121,5.43085,1993-05-27,Made in America,5.3,86.0,27.0,5.0,1993.0,jueves
485,2246,9.861672,1993-09-29,Malice,5.9,105.0,29.0,9.0,1993.0,miércoles
486,10502,5.997712,1993-08-25,The Man without a Face,6.2,125.0,25.0,8.0,1993.0,miércoles
487,10440,8.939404,1993-08-18,Manhattan Murder Mystery,7.1,169.0,18.0,8.0,1993.0,miércoles
488,9516,5.260924,1993-05-26,Menace II Society,7.2,179.0,26.0,5.0,1993.0,miércoles
489,2320,13.106291,1996-03-15,Executive Decision,5.8,261.0,15.0,3.0,1996.0,viernes
491,83718,0.534606,1994-09-09,What Happened Was...,7.0,7.0,9.0,9.0,1994.0,viernes
492,11971,8.62724,1993-05-07,Much Ado About Nothing,7.2,194.0,7.0,5.0,1993.0,viernes
493,2625,6.579753,1993-10-08,Mr. Jones,5.9,35.0,8.0,10.0,1993.0,viernes
494,31911,13.011091,1993-10-15,Mr. Wonderful,5.5,11.0,15.0,10.0,1993.0,viernes
495,788,11.16553,1993-11-24,Mrs. Doubtfire,7.0,1638.0,24.0,11.0,1993.0,miércoles
496,21450,8.665198,1993-09-14,Naked,7.5,105.0,14.0,9.0,1993.0,martes
497,11231,9.9697,1994-07-18,The Next Karate Kid,4.8,202.0,18.0,7.0,1994.0,lunes
498,41588,0.596207,1994-09-16,The New Age,4.8,5.0,16.0,9.0,1994.0,viernes
499,10447,9.715187,1994-04-29,No Escape,6.1,86.0,29.0,4.0,1994.0,viernes
500,31586,15.534707,1994-07-22,North,4.8,67.0,22.0,7.0,1994.0,viernes
501,9300,3.800785,1992-09-01,Orlando,6.7,53.0,1.0,9.0,1992.0,martes
502,9559,8.040589,1993-11-24,A Perfect World,7.2,376.0,24.0,11.0,1993.0,miércoles
503,9800,13.373006,1993-12-22,Philadelphia,7.6,1019.0,22.0,12.0,1993.0,miércoles
504,713,7.436758,1993-05-19,The Piano,7.1,290.0,19.0,5.0,1993.0,miércoles
505,8291,6.972599,1993-07-23,Poetic Justice,6.9,47.0,23.0,7.0,1993.0,viernes
506,18133,3.199976,1993-09-24,The Program,6.0,28.0,24.0,9.0,1993.0,viernes
507,25557,7.272296,1994-10-21,The Puppet Masters,5.6,41.0,21.0,10.0,1994.0,viernes
508,22588,8.506727,1994-10-21,Radioland Murders,5.8,12.0,21.0,10.0,1994.0,viernes
509,10872,5.868677,1994-03-09,The Ref,6.7,99.0,9.0,3.0,1994.0,miércoles
510,1245,12.222576,1993-11-05,The Remains of the Day,7.5,213.0,5.0,11.0,1993.0,viernes
511,11858,4.985157,1994-06-03,Renaissance Man,5.9,83.0,3.0,6.0,1994.0,viernes
512,7007,6.279082,1993-07-30,Rising Sun,5.8,188.0,30.0,7.0,1993.0,viernes
513,10467,3.416181,1994-10-28,The Road to Wellville,5.5,43.0,28.0,10.0,1994.0,viernes
514,5550,8.685798,1993-04-17,RoboCop 3,4.2,309.0,17.0,4.0,1993.0,sábado
515,8005,17.136672,1993-07-28,Robin Hood: Men in Tights,6.4,575.0,28.0,7.0,1993.0,miércoles
516,2088,9.796318,1993-09-13,Romeo Is Bleeding,5.7,36.0,13.0,9.0,1993.0,lunes
517,10412,5.157926,1992-03-05,Romper Stomper,6.6,126.0,5.0,3.0,1992.0,jueves
518,47889,0.941994,1993-10-08,Ruby in Paradise,5.6,10.0,8.0,10.0,1993.0,viernes
519,14534,5.914833,1993-09-17,Rudy,7.2,187.0,17.0,9.0,1993.0,viernes
520,56583,1.065843,1993-11-03,The Saint of Fort Washington,4.0,5.0,3.0,11.0,1993.0,miércoles
522,424,41.725123,1993-11-29,Schindler's List,8.3,4436.0,29.0,11.0,1993.0,lunes
523,35233,5.715608,1994-09-30,The Scout,5.3,37.0,30.0,9.0,1994.0,viernes
524,14291,12.048587,1993-08-13,Searching for Bobby Fischer,7.3,100.0,13.0,8.0,1993.0,viernes
525,103413,0.882596,1994-09-30,Second Best,5.9,8.0,30.0,9.0,1994.0,viernes
526,11236,6.499523,1993-08-13,The Secret Garden,7.1,232.0,13.0,8.0,1993.0,viernes
527,11592,5.305311,1994-04-13,Serial Mom,6.4,137.0,13.0,4.0,1994.0,miércoles
528,8850,7.881107,1994-07-01,The Shadow,5.4,140.0,1.0,7.0,1994.0,viernes
529,10445,2.96586,1993-12-25,Shadowlands,6.8,61.0,25.0,12.0,1993.0,sábado
530,695,8.829337,1993-09-05,Short Cuts,6.9,136.0,5.0,9.0,1993.0,domingo
531,43535,4.13516,1994-09-02,A Simple Twist of Fate,5.7,26.0,2.0,9.0,1994.0,viernes
532,12519,2.86213,1993-10-01,Sirens,5.2,31.0,1.0,10.0,1993.0,viernes
533,23210,8.730025,1993-12-08,Six Degrees of Separation,6.5,75.0,8.0,12.0,1993.0,miércoles
534,858,10.234919,1993-06-24,Sleepless in Seattle,6.5,630.0,24.0,6.0,1993.0,jueves
535,867,11.23297,1993-05-21,Sliver,4.9,144.0,21.0,5.0,1993.0,viernes
536,78,96.272374,1982-06-25,Blade Runner,7.9,3833.0,25.0,6.0,1982.0,viernes
537,13203,9.122718,1993-07-02,Son in Law,5.6,81.0,2.0,7.0,1993.0,viernes
538,10442,8.051914,1993-07-30,So I Married an Axe Murderer,6.1,131.0,30.0,7.0,1993.0,viernes
539,11074,13.390917,1993-09-17,Striking Distance,5.4,223.0,17.0,9.0,1993.0,viernes
540,33367,1.825468,1985-11-20,Harem,4.0,4.0,20.0,11.0,1985.0,miércoles
541,9607,7.198455,1993-05-28,Super Mario Bros.,4.0,236.0,28.0,5.0,1993.0,viernes
542,17585,3.644641,1994-04-15,Surviving the Game,6.1,53.0,15.0,4.0,1994.0,viernes
543,9057,8.012225,1994-09-23,Terminal Velocity,5.0,82.0,23.0,9.0,1994.0,viernes
544,20967,0.873068,1993-11-26,Thirty Two Short Films About Glenn Gould,7.4,9.0,26.0,11.0,1993.0,viernes
545,10635,10.82236,1994-04-08,Threesome,6.3,57.0,8.0,4.0,1994.0,viernes
546,9479,17.730913,1993-10-09,The Nightmare Before Christmas,7.6,2135.0,9.0,10.0,1993.0,sábado
547,10057,6.34785,1993-11-11,The Three Musketeers,6.2,219.0,11.0,11.0,1993.0,jueves
548,11969,11.338194,1993-12-25,Tombstone,7.4,632.0,25.0,12.0,1993.0,sábado
549,41590,0.85586,1994-09-09,Trial by Jury,5.5,5.0,9.0,9.0,1994.0,viernes
550,319,17.189328,1993-09-09,True Romance,7.5,762.0,9.0,9.0,1993.0,jueves
551,26408,1.273617,1993-12-05,The War Room,7.3,19.0,5.0,12.0,1993.0,domingo
552,15139,7.436001,1994-11-23,The Pagemaster,6.2,178.0,23.0,11.0,1994.0,miércoles
553,161158,0.741522,1994-02-04,"Paris, France",6.0,2.0,4.0,2.0,1994.0,viernes
554,218473,0.38247,1994-01-01,"The Beans of Egypt, Maine",0.0,1.0,1.0,1.0,1994.0,sábado
555,85247,0.422224,1994-09-14,Killer,3.0,2.0,14.0,9.0,1994.0,miércoles
556,11446,5.14056,1995-05-24,Welcome to the Dollhouse,6.9,103.0,24.0,5.0,1995.0,miércoles
557,51980,2.759302,1993-09-29,Germinal,6.3,43.0,29.0,9.0,1993.0,miércoles
558,24405,9.85327,1994-04-22,Chasers,4.7,22.0,22.0,4.0,1994.0,viernes
559,11655,5.513024,1993-09-12,Cronos,6.4,153.0,12.0,9.0,1993.0,domingo
560,11800,0.449733,1993-11-10,Naked in New York,4.0,3.0,10.0,11.0,1993.0,miércoles
562,14587,0.441585,1994-01-21,Bhaji on the Beach,5.1,10.0,21.0,1.0,1994.0,viernes
563,31504,1.960563,1994-06-29,Little Big League,6.0,20.0,29.0,6.0,1994.0,miércoles
565,53185,0.00015,1993-09-05,Wide Eyed and Legless,0.0,0.0,5.0,9.0,1993.0,domingo
566,95743,0.002789,1994-07-29,Foreign Student,0.0,0.0,29.0,7.0,1994.0,viernes
567,23637,3.456868,1992-10-01,"Ciao, Professore!",7.2,74.0,1.0,10.0,1992.0,jueves
568,17600,2.799575,1994-01-15,Spanking the Monkey,5.3,29.0,15.0,1.0,1994.0,sábado
569,10897,6.707109,1994-08-05,The Little Rascals,6.3,214.0,5.0,8.0,1994.0,viernes
570,349394,8.2e-05,1993-09-10,À la mode,0.0,0.0,10.0,9.0,1993.0,viernes
571,21352,3.139316,1994-08-17,Andre,5.0,31.0,17.0,8.0,1994.0,miércoles
573,37345,1.943323,1994-09-16,Princess Caraboo,4.4,5.0,16.0,9.0,1994.0,viernes
574,32562,6.784687,1996-01-30,The Celluloid Closet,7.0,24.0,30.0,1.0,1996.0,martes
575,47507,1.040873,1993-01-01,Café au Lait,6.8,4.0,1.0,1.0,1993.0,viernes
577,124304,1.213481,1993-05-20,I Don't Want to Talk About It,6.0,1.0,20.0,5.0,1993.0,jueves
578,9066,4.233092,1995-02-16,The Brady Bunch Movie,5.9,87.0,16.0,2.0,1995.0,jueves
579,771,0.702543,1990-11-09,Home Alone,7.1,2487.0,9.0,11.0,1990.0,viernes
580,251,11.945397,1990-07-12,Ghost,6.9,1381.0,12.0,7.0,1990.0,jueves
581,812,16.357419,1992-11-25,Aladdin,7.4,3495.0,25.0,11.0,1992.0,miércoles
582,280,22.661695,1991-07-01,Terminator 2: Judgment Day,7.7,4274.0,1.0,7.0,1991.0,lunes
583,581,11.654349,1990-11-09,Dances with Wolves,7.6,1084.0,9.0,11.0,1990.0,viernes
584,80350,0.426887,1995-02-14,Tough and Deadly,6.3,4.0,14.0,2.0,1995.0,martes
585,268,19.10673,1989-06-23,Batman,7.0,2145.0,23.0,6.0,1989.0,viernes
586,274,4.307222,1991-02-01,The Silence of the Lambs,8.1,4549.0,1.0,2.0,1991.0,viernes
588,10020,23.433511,1991-11-13,Beauty and the Beast,7.5,3029.0,13.0,11.0,1991.0,miércoles
590,114,13.348451,1990-03-23,Pretty Woman,7.0,1807.0,23.0,3.0,1990.0,viernes
593,15477,3.40523,1994-11-23,Love and a .45,5.5,15.0,23.0,11.0,1994.0,miércoles
594,59146,0.088451,1994-02-05,The Wooden Man's Bride,6.5,1.0,5.0,2.0,1994.0,sábado
595,124472,0.076352,1994-09-27,A Great Day in Harlem,7.0,2.0,27.0,9.0,1994.0,martes
596,30528,2.47308,1995-03-16,Bye Bye Love,6.1,20.0,16.0,3.0,1995.0,jueves
597,7300,7.009946,1996-12-20,One Fine Day,6.1,160.0,20.0,12.0,1996.0,viernes
598,10824,4.983552,1995-03-17,Candyman: Farewell to the Flesh,5.0,64.0,17.0,3.0,1995.0,viernes
599,261246,1.461029,1993-12-31,Century,5.0,1.0,31.0,12.0,1993.0,viernes
600,275,12.61469,1996-04-05,Fargo,7.7,2080.0,5.0,4.0,1996.0,viernes
601,25059,14.657754,1996-03-08,Homeward Bound II: Lost in San Francisco,6.0,105.0,8.0,3.0,1996.0,viernes
