,adult,budget,id,popularity,revenue,title,vote_average,vote_count,day,month,year
2822,False,0,48797,1.011919,0.0,Man Facing Southeast,7.1,12.0,9.0,9.0,1986.0
2827,False,0,2731,10.762325,0.0,Indochine,7.2,32.0,15.0,4.0,1992.0
2835,False,200000,391,12.429704,14500000.0,A Fistful of Dollars,7.6,909.0,12.0,9.0,1964.0
2839,False,0,65452,0.004425,0.0,Penitentiary II,3.0,1.0,2.0,4.0,1982.0
2853,False,0,42726,2.924112,0.0,A Man and a Woman,7.2,33.0,1.0,1.0,1966.0
2854,False,7362000,9343,4.760938,0.0,Fitzcarraldo,7.7,151.0,4.0,3.0,1982.0
2856,False,0,42006,2.045228,0.0,Red Sorghum,7.0,36.0,1.0,1.0,1987.0
2876,False,0,13511,3.497943,0.0,Rawhead Rex,4.8,30.0,1.0,10.0,1986.0
2884,False,26500000,128,17.166725,159375308.0,Princess Mononoke,8.2,2041.0,12.0,7.0,1997.0
2886,False,0,8672,1.807445,0.0,My Best Fiend,7.6,45.0,17.0,5.0,1999.0
2887,False,154790,8056,3.040512,0.0,Train of Life,7.4,48.0,16.0,9.0,1998.0
2893,False,0,104103,0.127894,0.0,Portraits Chinois,7.5,2.0,12.0,9.0,1996.0
2894,False,0,11489,2.730118,266665.0,Rosetta,7.2,52.0,23.0,5.0,1999.0
2910,False,0,85160,1.5568,0.0,Slaughterhouse,5.3,12.0,28.0,8.0,1987.0
2913,False,0,11878,10.313688,0.0,Yojimbo,8.0,334.0,25.0,4.0,1961.0
2919,False,12000000,62204,8.341166,55260558.0,Quest for Fire,7.2,111.0,15.0,12.0,1981.0
2936,False,60000000,10047,9.471838,66976317.0,The Messenger: The Story of Joan of Arc,6.2,373.0,18.0,10.0,1999.0
2937,False,30000000,10228,7.556826,163644662.0,Pokémon: The First Movie: Mewtwo Strikes Back,6.7,336.0,18.0,7.0,1998.0
2940,False,0,144953,1.193384,0.0,Where's Marlowe?,5.5,2.0,1.0,1.0,1998.0
2950,False,700000,4203,5.470331,7179298.0,Women on the Verge of a Nervous Breakdown,7.6,149.0,14.0,3.0,1988.0
2956,False,0,77915,1.198796,0.0,The Sandpiper,5.7,16.0,23.0,6.0,1965.0
2963,False,0,90762,0.352075,0.0,"Goodbye, 20th Century",7.5,2.0,17.0,11.0,1998.0
2966,False,8272296,99,10.000915,67872296.0,All About My Mother,7.4,337.0,19.0,4.0,1999.0
2968,False,0,77010,1.605782,0.0,The Living Dead Girl,6.0,18.0,23.0,10.0,1982.0
2972,False,133000,5156,13.233136,361712.0,Bicycle Thieves,8.0,404.0,24.0,11.0,1948.0
2974,False,0,11953,6.206807,0.0,Kagemusha,7.7,135.0,26.0,4.0,1980.0
2975,False,0,44662,5.127806,0.0,47 Samurai,7.1,20.0,3.0,11.0,1962.0
3002,False,0,5486,4.725878,0.0,A Bay of Blood,6.4,53.0,8.0,8.0,1971.0
3017,False,0,777,6.02384,0.0,Grand Illusion,7.5,126.0,4.0,6.0,1937.0
3041,False,0,10387,1.531997,0.0,The Emperor and the Assassin,7.4,18.0,8.0,10.0,1998.0
3084,False,200000,11900,0.854963,0.0,Even Dwarfs Started Small,6.6,27.0,16.0,9.0,1970.0
3087,False,0,27632,4.683413,0.0,Black Sunday,7.2,79.0,11.0,8.0,1960.0
3098,False,0,17343,3.047838,0.0,Vampyros Lesbos,5.5,29.0,15.0,7.0,1971.0
3104,False,0,21193,1.490737,0.0,Carmen,5.9,6.0,14.0,3.0,1984.0
3106,False,0,16672,9.768832,0.0,Woman in the Dunes,8.1,88.0,15.0,2.0,1964.0
3109,False,0,79474,0.217406,0.0,"Not Love, Just Frenzy",4.6,4.0,15.0,11.0,1996.0
3121,False,36000000,75531,0.907927,3003296.0,Isn't She Great,4.6,14.0,28.0,1.0,2000.0
3123,False,0,14521,0.588543,0.0,The Cup,5.9,9.0,29.0,8.0,1999.0
3127,False,0,32015,2.254539,0.0,I Am Cuba,8.0,33.0,6.0,9.0,1964.0
3147,False,4500000,11782,10.184313,0.0,Hard Boiled,7.4,169.0,16.0,4.0,1992.0
3148,False,0,10086,8.758096,0.0,Man Bites Dog,7.2,194.0,1.0,5.0,1992.0
3149,False,220000,9367,9.972591,2040920.0,El Mariachi,6.6,243.0,4.0,9.0,1992.0
3171,False,0,36210,1.896931,0.0,Not One Less,7.5,36.0,7.0,9.0,1999.0
3191,False,0,36208,1.972147,0.0,A Dog's Life,7.1,46.0,14.0,4.0,1918.0
3202,False,0,139,2.539346,0.0,Mifune,6.8,16.0,12.0,3.0,1999.0
3239,False,0,28463,1.080972,0.0,East/West,7.5,11.0,1.0,9.0,1999.0
3250,False,0,22650,1.771915,0.0,Any Number Can Win,6.9,17.0,19.0,3.0,1963.0
3257,False,0,67455,0.543794,0.0,The Fantastic Night,5.7,3.0,10.0,7.0,1942.0
3259,False,0,48213,1.545354,0.0,The Ogre,6.4,14.0,1.0,1.0,1996.0
3288,False,0,31336,0.3943,0.0,The Carriers Are Waiting,7.3,8.0,19.0,5.0,1999.0
3296,False,0,1396,10.11584,0.0,Mirror,7.8,147.0,7.0,3.0,1975.0
3336,False,0,17078,2.066253,0.0,The Color of Paradise,7.1,34.0,8.0,2.0,1999.0
3338,False,0,75892,1.334127,0.0,Blood and Sand,3.3,4.0,22.0,9.0,1989.0
3350,False,4000000,9764,4.713259,0.0,Dersu Uzala,8.0,90.0,2.0,8.0,1975.0
3353,False,0,42237,0.007963,0.0,Jonah Who Will Be 25 in the Year 2000,8.0,4.0,1.0,1.0,1976.0
3372,False,0,31624,2.911722,0.0,Torso,6.2,39.0,4.0,1.0,1973.0
3382,False,0,593,11.059785,0.0,Solaris,7.7,364.0,20.0,3.0,1972.0
3409,False,0,61560,0.501632,0.0,Smoking / No Smoking,6.6,11.0,15.0,12.0,1993.0
3411,False,0,27197,1.616275,0.0,An Actor's Revenge,6.6,11.0,13.0,1.0,1963.0
3420,False,0,71402,0.186614,0.0,Coming Apart,6.0,4.0,26.0,10.0,1969.0
3436,False,0,80677,0.478178,0.0,The Law,6.8,4.0,25.0,1.0,1959.0
3438,False,0,49096,1.185074,0.0,Empire of Passion,6.7,18.0,1.0,1.0,1978.0
3447,False,2500000,452,9.174221,7235.0,The Idiots,6.7,107.0,28.0,4.0,1998.0
3450,False,1000000,39283,0.293373,1753979.0,Carnosaur,3.9,21.0,21.0,5.0,1993.0
3451,False,0,65460,0.552444,0.0,Carnosaur 2,4.8,12.0,23.0,2.0,1995.0
3452,False,0,55667,0.833274,0.0,Carnosaur 3: Primal Species,5.0,12.0,21.0,11.0,1996.0
3467,False,0,5608,1.311263,0.0,"The Nibelungs, Tale 1: Siegfried",6.3,4.0,13.0,12.0,1966.0
3470,False,0,22501,8.717863,0.0,Time Masters,7.4,38.0,24.0,3.0,1982.0
3499,False,0,21484,10.505671,0.0,Possession,6.9,153.0,27.0,5.0,1981.0
3514,False,0,31353,1.156694,0.0,Those Who Love Me Can Take the Train,4.5,3.0,15.0,5.0,1998.0
3515,False,0,44018,2.073938,0.0,Vagabond,7.2,28.0,4.0,12.0,1985.0
3523,False,0,499,4.480811,0.0,Cléo from 5 to 7,7.7,58.0,11.0,4.0,1962.0
3528,False,0,42002,3.288353,0.0,Anguish,6.6,29.0,10.0,11.0,1987.0
3529,False,0,40365,1.076492,0.0,The Blood Spattered Bride,6.0,15.0,30.0,9.0,1972.0
3530,False,0,24920,8.54341,0.0,City of the Living Dead,5.9,86.0,11.0,8.0,1980.0
3533,False,0,10102,4.88779,0.0,La Grande Bouffe,6.9,72.0,16.0,5.0,1973.0
3543,False,0,26959,3.447033,0.0,Curse of the Puppet Master,3.6,20.0,26.0,5.0,1998.0
3559,False,600000,938,13.295342,15000000.0,For a Few Dollars More,7.8,988.0,18.0,12.0,1965.0
3565,False,0,22500,1.258514,0.0,Gandahar,7.4,25.0,11.0,12.0,1987.0
3620,False,0,643,12.912845,45100.0,Battleship Potemkin,7.6,201.0,24.0,12.0,1925.0
3624,False,3000000,31023,2.753674,6000000.0,Butterfly,7.2,44.0,24.0,9.0,1999.0
3627,False,0,47439,1.548837,0.0,Time Regained,7.3,11.0,19.0,5.0,1999.0
3650,False,0,28050,1.491578,0.0,Hatchet for the Honeymoon,7.0,19.0,2.0,6.0,1970.0
3655,False,0,11822,3.220487,0.0,Nekromantik,5.4,51.0,27.0,5.0,1987.0
3665,False,0,1050,4.359334,0.0,Shower,6.8,20.0,13.0,9.0,1999.0
3677,False,30000000,12599,7.554848,133949270.0,Pokémon: The Movie 2000,6.4,201.0,17.0,7.0,1999.0
3678,False,0,33828,2.569774,0.0,Criminal Lovers,6.6,28.0,17.0,8.0,1999.0
3686,False,0,24167,4.371898,0.0,Two Women,7.6,63.0,23.0,12.0,1960.0
3693,False,0,29263,1.956906,0.0,The Official Story,7.3,24.0,3.0,4.0,1985.0
3694,False,0,46754,0.275472,0.0,The Other Side of Sunday,5.0,1.0,9.0,2.0,1996.0
3696,False,0,11830,4.459095,0.0,Tampopo,7.9,57.0,23.0,11.0,1985.0
3699,False,0,10401,1.917227,0.0,The Girl on the Bridge,7.1,34.0,31.0,3.0,1999.0
3709,False,0,28043,4.363259,0.0,Black Sabbath,6.9,72.0,22.0,8.0,1963.0
3721,False,0,8420,3.28239,0.0,...And God Created Woman,6.2,43.0,28.0,11.0,1956.0
3730,False,0,2211,0.841272,0.0,Aimee & Jaguar,6.3,20.0,10.0,2.0,1999.0
3731,False,0,46991,1.782247,0.0,An Affair of Love,6.5,11.0,4.0,9.0,1999.0
3740,False,1000000,10643,2.80298,10037390.0,Godzilla 2000,5.9,44.0,11.0,12.0,1999.0
3768,False,0,1698,5.566781,0.0,Anatomy,6.1,61.0,3.0,2.0,2000.0
3770,False,0,80713,0.454971,0.0,Alone,6.7,10.0,5.0,3.0,1999.0
3796,False,0,10434,2.958988,810455.0,"Faraway, So Close!",6.4,33.0,9.0,9.0,1993.0
3799,False,0,38126,4.804353,0.0,Return of the Fly,5.7,33.0,1.0,7.0,1959.0
3845,False,0,19204,7.471402,0.0,The Beyond,6.6,121.0,22.0,4.0,1981.0
3847,False,0,12207,8.6807,0.0,The Legend of Drunken Master,7.2,246.0,3.0,2.0,1994.0
3865,False,30,16340,5.568359,103.0,Rugrats in Paris: The Movie,6.0,101.0,14.0,9.0,2000.0
3867,False,0,10867,9.490512,0.0,Malena,6.9,301.0,27.0,10.0,2000.0
3871,False,17000000,146,19.944953,213525736.0,"Crouching Tiger, Hidden Dragon",7.2,949.0,1.0,10.0,2000.0
3901,False,0,25660,1.375675,0.0,Nowhere to Hide,6.8,15.0,1.0,1.0,1999.0
3932,False,0,77825,0.447366,0.0,The Personals,7.5,2.0,13.0,3.0,1998.0
3946,False,0,47595,0.887037,0.0,Faithless,6.4,7.0,15.0,9.0,2000.0
3948,False,0,10499,1.428565,0.0,The Legend of Rita,5.4,6.0,14.0,9.0,2000.0
3949,False,0,37949,0.281748,0.0,A Monkey's Tale,6.3,7.0,2.0,6.0,1999.0
3951,False,0,47943,2.042116,3818452.0,"Harry, He's Here To Help",6.7,47.0,15.0,8.0,2000.0
3986,False,0,58084,0.756115,0.0,Julia and Julia,6.0,5.0,1.0,1.0,1987.0
3988,False,0,48149,1.077673,183700.0,"Good Morning, Babylon",5.8,5.0,13.0,5.0,1987.0
4012,False,0,51521,0.559319,0.0,My Demon Lover,5.9,5.0,24.0,4.0,1987.0
4018,False,0,843,8.703552,12854953.0,In the Mood for Love,7.8,379.0,22.0,5.0,2000.0
4021,False,0,12806,1.847061,0.0,Nico and Dani,5.9,24.0,18.0,5.0,2000.0
4025,False,0,10697,3.134181,0.0,The Taste of Others,6.6,48.0,1.0,3.0,2000.0
4039,False,1900000,82103,1.075939,2070806.0,"Me, You, Them",6.5,14.0,17.0,8.0,2000.0
4050,False,0,13889,2.012228,0.0,Madadayo,7.4,21.0,17.0,4.0,1993.0
4053,False,0,42148,2.112848,0.0,Pixote,8.4,24.0,8.0,5.0,1981.0
4108,False,2000000,55,5.958138,20908467.0,Amores perros,7.6,537.0,16.0,6.0,2000.0
4110,False,0,44379,0.647007,0.0,The Gleaners & I,7.0,19.0,7.0,7.0,2000.0
4114,False,16000000,10991,10.264597,68411275.0,Pokémon: Spell of the Unknown,6.0,143.0,8.0,7.0,2000.0
4117,False,0,44069,0.53871,0.0,The Day I Became a Woman,4.1,6.0,1.0,9.0,2000.0
4125,False,0,13898,1.629075,0.0,The Circle,6.6,17.0,8.0,9.0,2000.0
4143,False,0,38047,1.955392,0.0,Eureka,6.6,19.0,18.0,5.0,2000.0
4144,False,0,8076,2.664512,0.0,Tuvalu,5.8,9.0,19.0,11.0,1999.0
4145,False,0,4973,1.860018,0.0,Under the Sand,6.4,31.0,11.0,9.0,2000.0
4150,False,0,39266,4.558863,0.0,Triumph of the Will,6.9,62.0,28.0,3.0,1935.0
4154,False,3000000,11163,4.214637,0.0,Fellini Satyricon,7.0,64.0,18.0,9.0,1969.0
4155,False,0,11035,2.46757,0.0,Roma,6.6,45.0,15.0,3.0,1972.0
4160,False,0,35717,1.698111,0.0,Pola X,6.0,14.0,12.0,5.0,1999.0
4161,False,0,11936,2.146237,0.0,City of Women,6.8,28.0,28.0,3.0,1980.0
4169,False,0,11174,1.958105,0.0,Pelle the Conqueror,6.9,32.0,25.0,12.0,1987.0
4170,False,0,934,4.071187,460226.0,Rififi,7.7,90.0,13.0,4.0,1955.0
4181,False,0,37558,0.142742,0.0,Little Brothers,5.4,4.0,6.0,4.0,1999.0
4183,False,0,88727,0.072099,0.0,Bloody Angels,9.0,2.0,26.0,12.0,1998.0
4197,False,0,41050,3.872462,0.0,La Notte,7.7,72.0,23.0,1.0,1961.0
4206,False,0,25538,8.930431,0.0,Yi Yi,7.7,98.0,20.0,9.0,2000.0
4208,False,0,6498,4.189514,0.0,Nightwatch,7.1,51.0,25.0,2.0,1994.0
4219,False,0,29937,1.43661,0.0,Divided We Fall,7.6,11.0,16.0,3.0,2000.0
4236,False,0,126881,0.180645,0.0,The Trio,7.0,1.0,29.0,1.0,1998.0
4247,False,0,21488,1.309157,0.0,Funny Felix,5.1,7.0,19.0,4.0,2000.0
4252,False,0,9301,1.826108,0.0,The Princess and the Warrior,7.1,33.0,12.0,10.0,2000.0
4253,False,0,11444,6.186121,0.0,The Closet,6.2,111.0,17.0,1.0,2001.0
4255,False,2365000,60670,6.649222,0.0,The Crimson Rivers,6.8,366.0,26.0,9.0,2000.0
4262,False,0,3134,12.589992,940944.0,Baise-moi,4.2,75.0,28.0,6.0,2000.0
4263,False,0,34899,0.864406,0.0,The Vertical Ray of the Sun,6.7,17.0,24.0,5.0,2000.0
4267,False,0,24382,6.035008,0.0,Big Deal on Madonna Street,8.1,107.0,6.0,6.0,1958.0
4271,False,0,36245,3.003084,0.0,Diary of a Chambermaid,7.2,33.0,1.0,1.0,1964.0
4276,False,0,10728,4.021486,0.0,Faust,7.8,66.0,13.0,10.0,1926.0
4277,False,0,5991,3.553763,0.0,The Last Laugh,7.7,63.0,23.0,12.0,1924.0
4289,False,0,28794,4.510407,0.0,The House by the Cemetery,5.8,71.0,14.0,8.0,1981.0
4294,False,0,10238,9.983092,0.0,Cries and Whispers,7.8,118.0,21.0,12.0,1972.0
4296,False,0,4789,2.105027,0.0,The Garden of the Finzi-Continis,6.6,32.0,4.0,12.0,1970.0
4306,False,0,65632,1.188717,0.0,The 10th Victim,6.0,20.0,1.0,12.0,1965.0
4307,False,0,29471,1.923855,0.0,Colonel Redl,6.2,15.0,29.0,3.0,1985.0
4309,False,0,11906,10.050219,0.0,Suspiria,7.5,396.0,1.0,2.0,1977.0
4310,False,100000,11713,9.523138,0.0,Fist of Fury,7.4,164.0,22.0,3.0,1972.0
4311,False,0,9589,5.64576,0.0,Christiane F.,7.3,268.0,1.0,4.0,1981.0
4312,False,100000,12481,10.486927,0.0,The Big Boss,7.3,148.0,2.0,10.0,1971.0
4313,False,0,13333,9.592019,0.0,Game of Death,6.3,121.0,22.0,3.0,1978.0
4316,False,130000,9462,11.116474,85000000.0,The Way of the Dragon,7.4,235.0,1.0,6.0,1972.0
4321,False,0,78248,0.071765,28.0,Adanggaman,7.5,2.0,31.0,8.0,2000.0
4326,False,0,36107,1.85929,0.0,More,7.9,45.0,1.0,1.0,1998.0
4342,False,0,2,3.860491,0.0,Ariel,7.1,44.0,21.0,10.0,1988.0
4356,False,3512454,110428,0.134014,115860.0,Camille Claudel 1915,7.0,20.0,13.0,3.0,2013.0
4401,False,0,3543,5.289632,3587303.0,Bagdad Cafe,7.0,76.0,12.0,11.0,1987.0
4418,False,0,8740,11.096035,0.0,The Vanishing,7.4,124.0,27.0,10.0,1988.0
4424,False,0,41428,5.456818,0.0,Tetsuo: The Iron Man,6.7,110.0,1.0,7.0,1989.0
4439,False,0,25682,2.745571,0.0,American Ninja 3: Blood Hunt,4.1,33.0,24.0,2.0,1989.0
4483,False,0,4486,1.602592,0.0,Jesus of Montreal,6.8,21.0,17.0,5.0,1989.0
4511,False,12000000,327,8.134524,15250000.0,Brother,6.8,107.0,9.0,9.0,2000.0
4515,False,0,552,2.916247,0.0,Bread and Tulips,7.0,35.0,3.0,3.0,2000.0
4516,False,20000,36095,3.111281,99000.0,Cure,7.4,63.0,6.0,11.0,1997.0
4560,False,1000000,27431,4.392321,0.0,The Cat o' Nine Tails,6.9,52.0,11.0,2.0,1971.0
4574,False,0,41951,1.046127,0.0,Chocolat,6.5,12.0,18.0,5.0,1988.0
4576,False,0,4484,3.140011,20424259.0,La Cage aux folles,6.9,57.0,25.0,10.0,1978.0
4577,False,0,11684,1.540986,6950125.0,La Cage aux folles II,5.7,17.0,10.0,12.0,1980.0
4583,False,0,1627,3.473672,0.0,The Wild Child,7.3,65.0,26.0,2.0,1970.0
4611,False,0,742,3.358638,0.0,Together,6.8,71.0,25.0,8.0,2000.0
4632,False,0,47161,0.400015,0.0,Djomeh,4.3,3.0,1.0,1.0,2000.0
4633,False,0,106230,0.290354,0.0,The Iron Ladies,5.2,6.0,4.0,3.0,2000.0
4636,False,0,44321,0.985777,0.0,Our Lady of the Assassins,6.5,16.0,1.0,9.0,2000.0
4638,False,0,5998,3.275117,0.0,"Dr. Mabuse, the Gambler",7.6,35.0,27.0,4.0,1922.0
4655,False,0,9028,3.237317,0.0,The Great Silence,7.5,58.0,21.0,2.0,1968.0
4658,False,0,21028,3.494578,0.0,Moscow Does Not Believe in Tears,7.9,47.0,11.0,2.0,1980.0
4663,False,0,82523,0.011917,0.0,Montenegro,7.7,7.0,9.0,10.0,1981.0
4664,False,8000000,20115,7.448046,0.0,Opera,6.6,79.0,19.0,12.0,1987.0
4676,False,0,25905,1.615901,0.0,The Shop on Main Street,7.4,22.0,9.0,9.0,1965.0
4689,False,0,55372,0.446953,0.0,Va Savoir (Who Knows?),6.9,8.0,28.0,9.0,2001.0
4695,False,0,58429,1.628692,0.0,La Cienaga,7.1,22.0,12.0,4.0,2001.0
4698,False,0,166,12.105748,0.0,The Party,6.4,225.0,1.0,1.0,1980.0
4710,False,0,1716,4.50377,0.0,The Last Metro,7.2,58.0,17.0,9.0,1980.0
4716,False,0,12780,8.733961,14681661.0,Iron Monkey,7.6,81.0,3.0,9.0,1993.0
4717,False,0,570,2.063604,0.0,Fat Girl,6.2,44.0,7.0,3.0,2001.0
4720,False,0,16767,2.863839,0.0,Spriggan,6.0,17.0,5.0,9.0,1998.0
4738,False,0,3173,6.503788,0.0,Bangkok Dangerous,6.1,16.0,1.0,11.0,1999.0
4739,False,0,27092,2.169971,0.0,Burnt Money,6.4,21.0,11.0,5.0,2000.0
4752,False,0,78657,0.053858,0.0,Ouch,7.0,1.0,6.0,9.0,2000.0
4753,False,0,67385,0.143611,0.0,The Town Is Quiet,6.8,4.0,30.0,8.0,2000.0
4772,False,4500000,1433,11.111299,6459020.0,The Devil's Backbone,7.2,277.0,20.0,4.0,2001.0
4774,False,0,58098,0.630045,0.0,The Way We Laughed,8.6,8.0,1.0,1.0,1998.0
4778,False,180000,50785,2.394441,0.0,Le Petit Soldat,7.3,24.0,25.0,1.0,1963.0
4780,False,0,42258,0.347249,0.0,Katie Tippel,6.6,5.0,6.0,3.0,1975.0
4784,False,0,269,8.200586,0.0,Breathless,7.7,322.0,16.0,3.0,1960.0
4789,False,2000000,10656,8.066663,390659.0,Subway,6.3,89.0,10.0,4.0,1985.0
4794,False,0,35284,1.565244,0.0,Anzio,5.5,17.0,24.0,7.0,1968.0
4796,False,0,58886,0.917373,0.0,Everybody's Famous!,6.4,8.0,12.0,4.0,2000.0
4798,False,0,5781,6.049944,0.0,That Obscure Object of Desire,7.5,61.0,17.0,8.0,1977.0
4800,False,0,34388,13.869663,0.0,Funeral in Berlin,6.1,31.0,22.0,12.0,1966.0
4808,False,0,27145,7.326636,0.0,The Aviator's Wife,7.2,12.0,4.0,3.0,1981.0
4834,False,0,43774,2.528855,0.0,Baran,7.6,19.0,31.0,1.0,2001.0
4837,False,1012153,8342,5.0511,0.0,No Man's Land,7.4,104.0,8.0,9.0,2001.0
4840,False,0,228,2.40612,0.0,The Blue Angel,7.4,52.0,31.0,3.0,1930.0
4843,False,10000000,194,12.879381,173921954.0,Amélie,7.8,3403.0,25.0,4.0,2001.0
4866,False,0,18939,2.684863,0.0,Little Otik,7.2,33.0,25.0,1.0,2001.0
4876,False,0,45491,1.824275,396003.0,Sex and Zen,5.8,11.0,30.0,11.0,1991.0
4894,False,0,27099,2.242307,0.0,Come Undone,6.1,24.0,7.0,6.0,2000.0
4896,False,29000000,6312,11.564252,70752904.0,Brotherhood of the Wolf,6.6,404.0,31.0,1.0,2001.0
4898,False,0,24166,1.363895,0.0,What Time Is It There?,7.5,21.0,15.0,5.0,2001.0
4920,False,0,35263,0.042859,0.0,The Farewell,5.0,1.0,14.0,5.0,2000.0
4921,False,0,112,5.396508,0.0,Italian for Beginners,6.5,33.0,7.0,12.0,2000.0
4922,False,0,125717,0.167601,0.0,Time of Favor,7.5,2.0,30.0,11.0,2000.0
4926,False,0,11710,7.265781,0.0,The Enigma of Kaspar Hauser,7.5,79.0,1.0,11.0,1974.0
4928,False,0,27378,1.779207,0.0,Heart of Glass,6.5,19.0,12.0,11.0,1976.0
4938,False,0,12659,1.199804,0.0,Beijing Bicycle,6.7,15.0,17.0,2.0,2001.0
4940,False,0,35650,1.343844,0.0,Maelström,6.3,18.0,8.0,9.0,2000.0
4941,False,14500000,9606,9.298092,95789342.0,Metropolis,6.8,99.0,26.0,5.0,2001.0
4942,False,0,11447,7.331867,0.0,The Son's Room,6.3,71.0,9.0,3.0,2001.0
4956,False,0,4267,2.411369,0.0,Get Out Your Handkerchiefs,6.9,18.0,11.0,1.0,1978.0
4957,False,0,4031,2.836965,0.0,Going Places,7.1,61.0,12.0,5.0,1974.0
4959,False,0,11594,2.646421,0.0,The Hunchback of Notre Dame,6.9,11.0,19.0,12.0,1956.0
4960,False,0,19562,3.206246,0.0,The Magnificent One,7.2,33.0,23.0,11.0,1973.0
4973,False,0,2441,1.9687,0.0,Cows,5.2,13.0,26.0,2.0,1992.0
4990,False,0,11698,3.511224,0.0,Stroszek,7.0,53.0,12.0,1.0,1977.0
5004,False,0,480,10.625504,0.0,Monsoon Wedding,6.8,59.0,30.0,8.0,2001.0
5011,False,0,38442,2.589616,0.0,The Firemen's Ball,7.1,35.0,15.0,12.0,1967.0
5014,False,0,39387,1.598199,0.0,Loves of a Blonde,6.8,25.0,12.0,12.0,1965.0
5015,False,0,15999,5.204291,0.0,Vampire Hunter D: Bloodlust,7.0,92.0,25.0,8.0,2000.0
5016,False,0,614,6.89416,0.0,Wild Strawberries,7.9,306.0,26.0,12.0,1957.0
5022,False,0,40723,1.707091,0.0,Trouble Every Day,5.9,31.0,11.0,7.0,2001.0
5026,False,3500000,40364,3.117965,0.0,The Church,5.8,36.0,10.0,3.0,1989.0
5034,False,0,7219,6.798595,0.0,Zombie Flesh Eaters,6.4,130.0,25.0,8.0,1979.0
5061,False,120000,17909,2.419145,0.0,Who's Singin' Over There?,8.0,33.0,1.0,1.0,1980.0
5062,False,0,22130,1.385791,0.0,Zombie Lake,3.2,18.0,13.0,5.0,1981.0
5068,False,0,8690,1.669519,0.0,Eaten Alive!,4.9,22.0,19.0,3.0,1980.0
5069,False,0,39543,6.545371,0.0,Mon Oncle d'Amérique,7.4,19.0,21.0,5.0,1980.0
5070,False,0,39578,2.055833,0.0,The Monster Club,5.5,21.0,11.0,4.0,1981.0
5071,False,0,3418,2.02305,0.0,Death Watch,6.0,16.0,23.0,1.0,1980.0
5074,False,0,75552,0.983739,0.0,The Mountain Men,5.6,12.0,1.0,5.0,1980.0
5076,False,0,24919,2.364193,0.0,Burial Ground,5.3,34.0,23.0,1.0,1981.0
5082,False,0,4499,1.253508,0.0,"Pepi, Luci, Bom",6.7,25.0,27.0,10.0,1980.0
5083,False,0,11333,3.951404,0.0,Super Fuzz,6.5,63.0,18.0,9.0,1980.0
5091,False,5000000,1391,13.962548,33616692.0,Y Tu Mamá También,7.3,321.0,8.0,6.0,2001.0
5102,False,0,28213,1.934962,0.0,A Tale of Springtime,7.4,13.0,4.0,4.0,1990.0
5103,False,14000000,10627,5.355452,35856053.0,Taps,6.5,81.0,20.0,12.0,1981.0
5110,False,0,15119,3.364968,0.0,Shogun Assassin,6.9,39.0,11.0,11.0,1980.0
5115,False,0,40072,2.222694,0.0,Spetters,6.0,13.0,28.0,2.0,1980.0
5117,False,0,16026,2.972928,5010362.0,Sällskapsresan - eller finns det svenskt kaffe på grisfesten?,6.2,32.0,22.0,8.0,1980.0
5118,False,0,2371,1.878184,0.0,Teheran '43,6.9,8.0,6.0,6.0,1980.0
5119,False,0,73134,7.936244,0.0,Tender Cousins,6.2,8.0,19.0,11.0,1980.0
5135,False,3000000,1791,6.363081,9801375.0,The Piano Teacher,7.2,197.0,14.0,5.0,2001.0
5138,False,0,35651,1.770055,0.0,Time Out,5.5,18.0,10.0,9.0,2001.0
5152,False,0,64310,0.117912,0.0,Les Destinées sentimentales,4.8,3.0,12.0,7.0,2000.0
5157,False,250000,548,9.887355,96568.0,Rashomon,8.0,471.0,26.0,12.0,1950.0
5170,False,0,307,6.130177,0.0,"Rome, Open City",7.9,123.0,27.0,9.0,1945.0
5180,False,0,36093,1.836865,0.0,Behind the Sun,6.4,33.0,12.0,12.0,2001.0
5183,False,0,70054,1.557804,0.0,Girls Can't Swim,4.5,3.0,18.0,10.0,2000.0
5185,False,1500000,18079,5.324962,0.0,Nine Queens,7.4,156.0,31.0,8.0,2000.0
5193,False,0,52717,0.525668,0.0,In Praise of Love,6.7,8.0,16.0,5.0,2001.0
5199,False,0,26030,2.666065,0.0,Bob le Flambeur,7.5,50.0,24.0,8.0,1956.0
5217,False,0,44768,1.49206,0.0,Warm Water Under a Red Bridge,6.2,11.0,3.0,11.0,2001.0
5231,False,0,2894,0.765716,0.0,The Lady and the Duke,6.0,4.0,7.0,9.0,2001.0
5234,False,0,46592,3.434242,0.0,Ballad of a Soldier,8.1,41.0,1.0,12.0,1959.0
5237,False,0,5425,8.541796,0.0,Beyond the Darkness,6.3,20.0,15.0,11.0,1979.0
5239,False,0,38360,9.524512,0.0,The Cranes Are Flying,7.9,62.0,12.0,10.0,1957.0
5273,False,0,48216,1.414306,0.0,Season's Beatings,5.8,12.0,24.0,11.0,1999.0
5279,False,0,7216,2.873528,0.0,Zombie Holocaust,5.6,34.0,27.0,3.0,1980.0
5291,False,5000000,15813,2.702716,0.0,Dark Blue World,6.7,22.0,17.0,5.0,2001.0
5296,False,0,27052,1.593471,0.0,For a Lost Soldier,5.3,13.0,22.0,5.0,1992.0
5331,False,0,16664,2.695993,0.0,All About Lily Chou-Chou,6.6,39.0,7.0,9.0,2001.0
